iso3,country_name,year,start_date,start_date_accuracy,end_date,end_date_accuracy,event_name,hazard_category,hazard_category_name,hazard_sub_category,hazard_sub_category_name,hazard_type,hazard_type_name,hazard_sub_type,hazard_subtype_name,new_displacement,new_displacement_rounded,total_displacement,total_displacement_rounded,glide_numbers
LKA,Sri Lanka,2020,2020-11-19,Day,2020-11-19,Day,Sri Lanka: Heavy rain - Uva (Moneragala/Moneragala) - 19/11/2020,2,Weather related,3,Hydrological,11,Mass Movement,15,,32,32,,,
LKA,Sri Lanka,2020,2020-11-19,Day,2020-11-19,Day,Sri Lanka: Landslide risk - Uva (Badulla/Haputale) - 19/11/2020,2,Weather related,3,Hydrological,11,Mass Movement,15,,174,170,,,
LKA,Sri Lanka,2020,2020-11-25,Day,2020-11-26,Day,Sri Lanka: Flood & strong wind - Northern (Jaffna/Tellipalal) - 25/11/2020,2,Weather related,4,Meteorological,14,Storm,21,,20,20,17,17,
LKA,Sri Lanka,2020,2020-11-26,Day,2020-11-26,Day,Sri Lanka: Flood & strong wind - Northern (Jaffna/ Chavakachcheri) - 26/11/2020,2,Weather related,3,Hydrological,10,Flood,13,,3,3,3,3,
LKA,Sri Lanka,2020,2020-11-30,Day,2020-12-05,Day,"Sri Lanka, India: Tropical Cyclone Burevi - 30/11/2020",2,Weather related,4,Meteorological,14,Storm,24,,14924,15000,362,360,
LKA,Sri Lanka,2020,2020-12-02,Day,2020-12-08,Day,Sri Lanka: Floods [northeast monsoons] - Northern Province - 02/12/2020,2,Weather related,3,Hydrological,10,Flood,13,,671,670,369,370,FL-2020-000237-LKA
LKA,Sri Lanka,2020,2020-12-03,Day,2020-12-03,Day,Sri Lanka: High wind - Northern (Puttalam/ Kalpitiya) - 03/12/2020,2,Weather related,4,Meteorological,14,Storm,21,,7,7,7,7,
LKA,Sri Lanka,2020,2020-12-16,Day,2020-12-16,Day,Sri Lanka: Heavy rain - Southern (Hambanthota/ Hambanthota) - 16/12/2020,2,Weather related,3,Hydrological,10,Flood,13,,3,3,3,3,
LKA,Sri Lanka,2020,2020-12-20,Day,2020-12-20,Day,Sri Lanka: Landslide risk - Central (Nuwara Eliya/ Hanguranketha) - 20/12/2020,2,Weather related,3,Hydrological,11,Mass Movement,15,,13,13,,,
LKA,Sri Lanka,2020,2020-12-21,Day,2020-12-21,Day,Sri Lanka: Landslide risk - Central (Nuwara Eliya/ Nuwara Eliya) - 21/12/2020,2,Weather related,3,Hydrological,11,Mass Movement,15,,14,14,,,
LKA,Sri Lanka,2020,2020-12-22,Day,2020-12-22,Day,Sri Lanka: Floods - Eastern (Ampara/ Kalmunai North) - 22/12/2020,2,Weather related,3,Hydrological,10,Flood,13,,46,46,,,
LKA,Sri Lanka,2020,2020-12-22,Day,2020-12-22,Day,Sri Lanka: Heavy rain/high wind - Central (Kandy/Udunuwara) - 22/11/2020,2,Weather related,4,Meteorological,14,Storm,21,,6,6,,,
LKA,Sri Lanka,2020,2020-12-23,Day,2020-12-23,Day,Sri Lanka: Heavy rain - North Western (Trincomalee/Verugal) - 23/12/2020,2,Weather related,3,Hydrological,10,Flood,13,,10,10,10,10,
LKA,Sri Lanka,2020,2020-12-27,Day,2020-12-28,Day,"Sri Lanka: Heavy rain - North Western (Trincomalee/Verugal, Kanthale) - 27/12/2020",2,Weather related,3,Hydrological,10,Flood,13,,14,14,14,14,
LKA,Sri Lanka,2021,2021-01-05,Day,2021-01-05,Day,Sri Lanka: Floods - North Central (Polonnaruwa/Hingurakgoda) - 05/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,3,3,3,3,
LKA,Sri Lanka,2021,2021-01-11,Day,2021-01-11,Day,Sri Lanka: Floods - Eastern (Batticaloa/Porathivupatthu) - 11/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,267,270,0,,
LKA,Sri Lanka,2021,2021-01-11,Day,2021-01-11,Day,Sri Lanka: Floods - North Central (Anuradhapura/Madyama Nuwaragam Palatha) - 11/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,7,7,0,,
LKA,Sri Lanka,2021,2021-01-11,Day,2021-01-11,Day,Sri Lanka: Floods - Northern (Jaffna/Kareinagar) - 11/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,41,41,0,,
LKA,Sri Lanka,2021,2021-01-11,Day,2021-01-11,Day,Sri Lanka: Floods - Northern (Killinochchi/Kandawalai) - 11/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,29,29,0,,
LKA,Sri Lanka,2021,2021-01-11,Day,2021-01-12,Day,Sri Lanka: Floods - Northern (Mennar/Manthai West) - 11/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,30,30,0,,
LKA,Sri Lanka,2021,2021-01-12,Day,2021-01-12,Day,Sri Lanka: Floods - Northern (Mulaitivu/Welioya) - 12/01/2021,2,Weather related,3,Hydrological,10,Flood,13,,43,43,0,,
LKA,Sri Lanka,2021,2021-02-07,Day,2021-02-07,Day,Sri Lanka: Storm - Uva (Badulla/Haldumulla) - 07/02/2021,2,Weather related,4,Meteorological,14,Storm,21,,5,5,0,,
LKA,Sri Lanka,2021,2021-03-22,Day,2021-03-22,Day,Sri Lanka: Landslide Risk - Sabaragamuwa (Rathnapura / Balangoda) - 22/03/2021,2,Weather related,3,Hydrological,11,Mass Movement,15,,19,19,0,,
LKA,Sri Lanka,2021,2021-03-28,Day,2021-03-28,Day,Sri Lanka: Storm - North Central (Anuradhapura / Rajanganaya) - 28/03/2021,2,Weather related,4,Meteorological,14,Storm,21,,6,6,0,,
LKA,Sri Lanka,2021,2021-04-30,Day,2021-04-30,Day,Sri Lanka: Floods - Western (Colombo/Kotte) - 30/04/2021,2,Weather related,3,Hydrological,10,Flood,13,,28,28,0,,
LKA,Sri Lanka,2021,2021-05-12,Day,2021-05-14,Day,Sri Lanka: Floods [monsoon] - 4 Provinces - 12/05/2021,2,Weather related,3,Hydrological,10,Flood,13,,2036,2000,0,,FL-2021-000057-LKA
LKA,Sri Lanka,2021,2021-05-23,Day,2021-05-23,Day,Sri Lanka: Landslide Risk [monsoon] - Sabaragamuwa (Rathnapura / Elapatha) - 23/05/2021,2,Weather related,3,Hydrological,11,Mass Movement,15,,8,8,0,,
LKA,Sri Lanka,2021,2021-05-24,Day,2021-05-24,Day,Sri Lanka - Landslide Risk [monsoon] - Central (Nuwara Eliya/Nuwaraeliya) - 24/05/2021,2,Weather related,3,Hydrological,11,Mass Movement,15,,36,36,0,,
LKA,Sri Lanka,2021,2021-05-24,Day,2021-05-24,Day,Sri Lanka: Flood [monsoon] - Sabaragamuwa (Rathnapura / Rathnapura ) - 24/05/2021,2,Weather related,3,Hydrological,10,Flood,13,,84,84,0,,
LKA,Sri Lanka,2021,2021-05-25,Day,2021-05-25,Day,Sri Lanka - Flood [monsoon] - Central (Nuwara Eliya/Ambagamuwa) - 25/05/2021,2,Weather related,3,Hydrological,10,Flood,13,,103,100,0,,
LKA,Sri Lanka,2021,2021-05-26,Day,2021-05-26,Day,Sri Lanka - Landslide Risk [monsoon] - Central (Nuwara Eliya/Ambagamuwa) - 26/05/2021,2,Weather related,3,Hydrological,11,Mass Movement,15,,20,20,0,,
LKA,Sri Lanka,2021,2021-05-26,Day,2021-05-27,Day,Sri Lanka: Flood [monsoon] - Western (Gampaha/Dompe) - 26/05/2021,2,Weather related,3,Hydrological,10,Flood,13,,20,20,0,,
LKA,Sri Lanka,2021,2021-06-02,Day,2021-06-05,Day,Sri Lanka: Floods [monsoon] - 4 Provinces - 02/06/2021,2,Weather related,3,Hydrological,10,Flood,13,,50051,50000,0,,
LKA,Sri Lanka,2021,2021-07-10,Day,2021-07-12,Day,Sri Lanka: Flood [monsoon] - Sabaragamuwa (Rathnapura) - 10/07/2021,2,Weather related,3,Hydrological,10,Flood,13,,280,280,0,,
LKA,Sri Lanka,2021,2021-08-12,Day,2021-08-12,Day,Sri Lanka: Flood [monsoon] - Sabaragamuwa (Kegalle/Deraniyagala) - 12/08/2021,2,Weather related,3,Hydrological,10,Flood,13,,54,54,0,,
LKA,Sri Lanka,2021,2021-08-12,Day,2021-08-12,Day,Sri Lanka: Storm [monsoon] - Central (Kandy) - 12/08/2021,2,Weather related,4,Meteorological,14,Storm,21,,1540,1500,0,,
LKA,Sri Lanka,2021,2021-10-23,Day,2021-10-29,Day,Sri Lanka:  Central (Nuwara Eliya/Walapane) - 23/10/2021,2,Weather related,3,Hydrological,10,Flood,13,,55,55,18,18,
LKA,Sri Lanka,2021,2021-10-29,Week,2021-11-17,Week,Sri Lanka: Flood - 8 Provinces - 29/10/2021,2,Weather related,3,Hydrological,10,Flood,13,,64758,65000,12,12,FL-2021-000188-LKA
LKA,Sri Lanka,2021,2021-11-23,Day,2021-11-26,Day,"Sri Lanka: Flood - Northern (Jaffna, Mulaitivu, Mannar) - 23/11/2021",2,Weather related,3,Hydrological,10,Flood,13,,1280,1300,0,,
LKA,Sri Lanka,2021,2021-11-24,Day,2021-11-24,Day,Sri Lanka: Flood - Central (Nuwara Eliya/Walapane) - 24/11/2021,2,Weather related,3,Hydrological,10,Flood,13,,34,34,0,,
LKA,Sri Lanka,2021,2021-11-25,Day,2021-11-25,Day,Sri Lanka: Flood - North Western (Puttalam/3 Districts) - 25/11/2021,2,Weather related,3,Hydrological,10,Flood,13,,206,210,0,,
LKA,Sri Lanka,2021,2021-11-25,Day,2021-11-25,Day,Sri Lanka: Flood - Northern (Killinochchi/Pachchilaippalli) - 25/11/2021,2,Weather related,3,Hydrological,10,Flood,13,,4,4,0,,
LKA,Sri Lanka,2021,2021-11-27,Day,2021-11-27,Day,Sri Lanka: Storm - Sabaragamuwa (Kegalle /Warakapola) - 27/11/2021,2,Weather related,4,Meteorological,14,Storm,21,,54,54,0,,
LKA,Sri Lanka,2021,2021-12-03,Day,2021-12-03,Day,Sri Lanka: Rock Fall Risk - Sabaragamuwa (Rathnapura/Weligeopola) - 03/12/2021,1,Geophysical,1,Geophysical,2,Mass Movement,3,,18,18,0,,
LKA,Sri Lanka,2022,2022-02-13,Day,2022-02-15,Day,"Sri Lanka: Storm - Eastern (Trincomalee/Kinniya,Seruvila) - 13/02/2022",2,Weather related,4,Meteorological,14,Storm,21,,238,240,0,,
LKA,Sri Lanka,2022,2022-04-05,Day,2022-04-09,Day,Sri Lanka: Storm - Uva (Badulla/Passara) - 05/04/2022,2,Weather related,4,Meteorological,14,Storm,21,,21,21,0,,
LKA,Sri Lanka,2022,2022-04-09,Day,2022-04-13,Day,Sri Lanka: Wet Mass Movement - Sabaragamuwa (Rathnapura/Balangoda) - 09/04/2022,2,Weather related,3,Hydrological,11,Mass Movement,15,,12,12,0,,
LKA,Sri Lanka,2022,2022-04-10,Day,2022-04-13,Day,"Sri Lanka: Flood - Western (Colombo/Jayawardanapura,Kotte) - 10/04/2022",2,Weather related,4,Meteorological,14,Storm,21,,36,36,0,,
LKA,Sri Lanka,2022,2022-05-13,Day,2022-05-16,Day,Sri Lanka: Flood - Sabaragamuwa (Rathnapura/Rathnapura) -13/05/2022,2,Weather related,3,Hydrological,10,Flood,13,,209,210,0,,
LKA,Sri Lanka,2022,2022-05-16,Day,2022-05-20,Day,Sri Lanka: Storm [monsoon]- Northern (Mulaitivu/Puthukuduiruppu) -16/05/2022,2,Weather related,3,Hydrological,10,Flood,13,,3,3,0,,
LKA,Sri Lanka,2022,2022-05-24,Day,2022-05-26,Day,Sri Lanka: Flood [monsoon] - North Western (Puttalam/Puttalam) - 24/05/2022,2,Weather related,3,Hydrological,10,Flood,13,,420,420,0,,FL-2022-000225-LKA
LKA,Sri Lanka,2022,2022-05-31,Day,2022-05-31,Day,Sri Lanka: Storm [monsoon] - Sabaragamuwa (Rathnapura/Rathnapura) - 31/05/2022,2,Weather related,4,Meteorological,14,Storm,21,,61,61,0,,
LKA,Sri Lanka,2022,2022-05-31,Day,2022-05-31,Day,Sri Lanka: Storm [monsoon] - Western (Colombo/Jayawardhanapura) - 31/05/2022,2,Weather related,4,Meteorological,14,Storm,21,,175,180,0,,
LKA,Sri Lanka,2022,2022-07-03,Day,2022-07-03,Day,Sri Lanka: Flood [monsoon] -  Central (Kandy/Pasbagekorale) - 03/07/2022,2,Weather related,3,Hydrological,10,Flood,13,,89,89,0,,
LKA,Sri Lanka,2022,2022-08-01,Day,2022-08-01,Day,"Sri Lanka: Flood [monsoon] - Sabaragamuwa (Rathnapura/Weligapola, Rathnapura) - 01/08/2022",2,Weather related,3,Hydrological,10,Flood,13,,525,520,0,,LS-2022-000283-LKA
LKA,Sri Lanka,2022,2022-08-01,Day,2022-08-01,Day,Sri Lanka: [monsoon] Flood - Central (Kandy/Pasbagekorale) - 01/08/2022,2,Weather related,3,Hydrological,10,Flood,13,,2530,2500,0,,LS-2022-000283-LKA
LKA,Sri Lanka,2022,2022-08-01,Day,2022-08-04,Day,"Sri Lanka: Flood [monsoon]  - Central (Nuwara Eliya/Ambagamuwa, Nuwaraeliya) - 01/08/2022",2,Weather related,3,Hydrological,10,Flood,13,,332,330,0,,LS-2022-000283-LKA
LKA,Sri Lanka,2022,2022-09-05,Day,2022-09-05,Day,Sri Lanka: Flood [monsoon] - Central (Kandy/Yatinuwara) - 05/09/2022,2,Weather related,3,Hydrological,10,Flood,13,,24,24,0,,
LKA,Sri Lanka,2022,2022-09-05,Day,2022-09-05,Day,"Sri Lanka: Flood [monsoon] - North Western (Kurunegala/Pannala, Alawuwa) - 05/09/2022",2,Weather related,3,Hydrological,10,Flood,13,,81,81,0,,
LKA,Sri Lanka,2022,2022-09-05,Day,2022-09-05,Day,"Sri Lanka: Flood [monsoon] - Western (Gampaha/Meerigama,Dompe) - 05/09/2022",2,Weather related,3,Hydrological,10,Flood,13,,125,120,0,,
LKA,Sri Lanka,2022,2022-09-06,Day,2022-09-06,Day,Sri Lanka: Flood [monsoon] - North Western (Puttalam/Dankotuwa) - 06/09/2022,2,Weather related,3,Hydrological,10,Flood,13,,13,13,0,,
LKA,Sri Lanka,2022,2022-10-01,Day,2022-10-01,Day,Sri Lanka: Storm - Central (Kandy/Udunuwara) - 01/10/2022,2,Weather related,4,Meteorological,14,Storm,21,,60,60,0,,
LKA,Sri Lanka,2022,2022-10-13,Day,2022-10-23,Day,"Sri Lanka: Flood - Western Province (Gampaha,Colombo) - 13/10/2022",2,Weather related,3,Hydrological,10,Flood,13,,5592,5600,11,11,
LKA,Sri Lanka,2022,2022-10-21,Day,2022-10-25,Day,Sri Lanka: Flood - Central Province (Nuwara Eliya/Nuwara Eliya) - 21/10/2022,2,Weather related,3,Hydrological,10,Flood,13,,7,7,0,,
LKA,Sri Lanka,2022,2022-10-23,Day,2022-10-23,Day,Sri Lanka: Flood - Northern Province (Mulaitivu/Puthukudiyiruppu) - 23/10/2022,2,Weather related,3,Hydrological,10,Flood,13,,49,49,0,,
LKA,Sri Lanka,2022,2022-10-31,Day,2022-11-01,Day,"Sri Lanka: Erosion - Uva (Badulla/Ella, Passara) - 31/10/2022",2,Weather related,2,Climatological,6,Erosion,8,,70,70,0,,
LKA,Sri Lanka,2022,2022-11-04,Day,2022-11-05,Day,"Sri Lanka: Storm - Central (Matale/Pallepola, Rattota) - 04/11/2022",2,Weather related,4,Meteorological,14,Storm,21,,69,69,0,,
LKA,Sri Lanka,2022,2022-11-11,Day,2022-11-11,Day,Sri Lanka: Flood - Northern (Jaffna/Point Pedro) - 11/11/2022,2,Weather related,3,Hydrological,10,Flood,13,,46,46,0,,
LKA,Sri Lanka,2022,2022-11-13,Day,2022-11-13,Day,Sri Lanka: Flood - North Western (Puttalam/Mundalama) - 13/11/2022,2,Weather related,3,Hydrological,10,Flood,13,,18,18,0,,
LKA,Sri Lanka,2022,2022-11-27,Day,2022-11-27,Day,Sri Lanka: Landslide/Wet mass movement - Uva (Badulla/Haputale) - 27/11/2022,2,Weather related,3,Hydrological,11,Mass Movement,15,,42,42,0,,
LKA,Sri Lanka,2022,2022-12-07,Day,2022-12-08,Day,Sri Lanka: Storm - Sabaragamuwa (Rathnapura/Kolonna) - 07/12/2022,2,Weather related,4,Meteorological,14,Storm,21,,6,6,0,,
LKA,Sri Lanka,2022,2022-12-09,Day,2022-12-09,Day,Sri Lanka: Storm - Northern (Jaffna/Chankanai) - 09/12/2022,2,Weather related,4,Meteorological,14,Storm,21,,8,8,8,8,
LKA,Sri Lanka,2022,2022-12-25,Day,2022-12-30,Day,Sri Lanka: Storm - Kandy - 25/12/2022,2,Weather related,4,Meteorological,14,Storm,21,,39,39,4,4,
LKA,Sri Lanka,2023,2023-02-03,Day,2023-02-07,Week,"Sri Lanka: Erosion - Uva (Badulla, Lunugala) - 03/02/2023",2,Weather related,2,Climatological,6,Erosion,8,,12,12,12,12,
LKA,Sri Lanka,2023,2023-02-03,Day,2023-02-07,Week,"Sri Lanka: Storm - Northern Province (Kilinochchi, Kandawalai) - 03/02/2023",2,Weather related,4,Meteorological,14,Storm,21,,8,8,8,8,
LKA,Sri Lanka,2023,2023-03-01,Day,2023-03-01,Day,Sri Lanka: Storm - Galle (Kadawathsathara) - 01/03/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-03-19,Day,2023-03-19,Week,"Sri Lanka: Landslide/Wet mass movement - Uva (Badulla, Haldummulla) - 19/03/2023",2,Weather related,3,Hydrological,11,Mass Movement,15,,242,240,0,,
LKA,Sri Lanka,2023,2023-03-24,Day,2023-03-24,Week,"Sri Lanka: Storm - North Central Province (Anuradhapura, Kebitigollewa) - 24/03/2023",2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-04-01,Day,2023-04-02,Week,"Sri Lanka: Storm - Northern Province (Kilinochchi) and North Central Province (Anuradhapura, Medawachchiya) - 01/04/2023",2,Weather related,4,Meteorological,14,Storm,21,,12,12,12,12,
LKA,Sri Lanka,2023,2023-04-21,Day,2023-05-24,Day,"Sri Lanka: Storm - Central Province (Matale, Ukuwela) - 21/04/2023",2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-04-24,Day,2023-04-24,Week,"Sri Lanka: Flood - Central Province (Nuwara Eliya, Ambagamuwa) - 24/04/2023",2,Weather related,3,Hydrological,10,Flood,13,,30,30,0,,
LKA,Sri Lanka,2023,2023-04-25,Day,2023-04-26,Day,"Sri Lanka: Storm - Sabaragamuwa Province (Kegalle, Warakapola) - 25/04/2023",2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-05-04,Day,2023-05-08,Week,"Sri Lanka: Landslide/Wet mass movement - Uva (Badulla, Passara) - 04/05/2023",2,Weather related,3,Hydrological,11,Mass Movement,15,,41,41,0,,
LKA,Sri Lanka,2023,2023-05-07,Day,2023-05-09,Week,"Sri Lanka: Flood - Northern Western Province (Puttalam, Mundalama) - 07/05/2023",2,Weather related,3,Hydrological,10,Flood,13,,47,47,0,,
LKA,Sri Lanka,2023,2023-05-08,Week,2023-05-15,Week,"Bangladesh, Myanmar , India, Sri Lanka: Tropical Cyclone Mocha - 08/05/2023",2,Weather related,4,Meteorological,14,Storm,24,,20,20,20,20,
LKA,Sri Lanka,2023,2023-05-15,Day,2023-05-15,Day,Sri Lanka: Storm - Southern Province (Hambantota) - 15/05/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-07-04,Day,2023-07-04,Day,Sri Lanka: Dry mass movement - Central Province (Ambagamuwa) - 04/07/2023,1,Geophysical,1,Geophysical,2,Mass Movement,3,,46,46,0,,
LKA,Sri Lanka,2023,2023-07-04,Week,2023-07-04,Week,"Sri Lanka: Storm - Central Province (Nuwara Eliya, Ambagamuwa) - 04/07/2023",2,Weather related,4,Meteorological,14,Storm,21,,20,20,0,,
LKA,Sri Lanka,2023,2023-07-04,Day,2023-07-04,Day,Sri Lanka: Storm - North Central Province (Anuradhapura) - 04/07/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-07-04,Day,2023-07-04,Day,Sri Lanka: Storm - North Western Province (Kurunegala) - 04/07/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-07-05,Day,2023-07-05,Day,"Sri Lanka: Storm - Western Province (Gampaha, Wattala) - 05/07/2023",2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-07-05,Day,2023-07-05,Day,Sri Lanka: Storm - Western Province (Kalutara) - 05/07/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-07-09,Day,2023-07-09,Day,"Sri Lanka: Storm - Uva (Monaragala, Buttala) - 09/07/2023",2,Weather related,4,Meteorological,14,Storm,21,,8,8,8,8,
LKA,Sri Lanka,2023,2023-08-09,Day,2023-08-09,Day,Sri Lanka: Storm - North-Central (Anuradhapura) - 09/08/2023,2,Weather related,4,Meteorological,14,Storm,21,,8,8,8,8,
LKA,Sri Lanka,2023,2023-08-25,Day,2023-08-25,Day,Sri Lanka: Flood - Anuradhapura (Kebathigollawa) - 25/08/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-08-26,Day,2023-08-26,Day,Sri Lanka: Storm - Rathnapura (Balangoda) - 26/08/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-09-07,Day,2023-09-07,Day,Sri Lanka: Storm - Matara (Pitabeddara) - 07/09/2023,2,Weather related,4,Meteorological,14,Storm,21,,4,4,4,4,
LKA,Sri Lanka,2023,2023-09-22,Day,2023-09-22,Day,Sri Lanka: Flood - Galle (Welivita Divithura) - 24/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-09-27,Day,2023-09-29,Day,Sri Lanka: Flood - Kalutara (Bandaragama) - 27/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-09-27,Day,2023-10-02,Day,Sri Lanka: Flood - Rathnapura (Godakawela and Kiriella) - 27/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,8,8,8,8,
LKA,Sri Lanka,2023,2023-09-27,Day,2023-10-16,Day,Sri Lanka: Flood - Rathnapura (Kolonna) - 27/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,35,35,0,,
LKA,Sri Lanka,2023,2023-09-28,Day,2023-10-09,Day,Sri Lanka: Flood - Matara (7 regions) - 28/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,3239,3200,0,,"FL-2023-000196-LKA,MDRLK018"
LKA,Sri Lanka,2023,2023-09-28,Day,2023-10-23,Day,Sri Lanka: Flood - Matara (Devinuwara) - 28/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,21,21,0,,
LKA,Sri Lanka,2023,2023-09-29,Day,2023-10-02,Day,Sri Lanka: Flood - Kalutara (Dodangoda) - 29/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-09-29,Day,2023-10-05,Day,Sri Lanka: Flood - Colombo (Kolonawa) - 29/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,175,180,0,,
LKA,Sri Lanka,2023,2023-09-30,Day,2023-10-02,Day,Sri Lanka: Flood - Gampaha (5 Municipalities) - 30/09/2023,2,Weather related,3,Hydrological,10,Flood,13,,1534,1500,4,4,"FL-2023-000196-LKA,MDRLK018"
LKA,Sri Lanka,2023,2023-10-02,Day,2023-10-08,Day,Sri Lanka: Flood - Galle (4 municipalities) - 02/10/2023,2,Weather related,3,Hydrological,10,Flood,13,,257,260,12,12,"FL-2023-000196-LKA,MDRLK018"
LKA,Sri Lanka,2023,2023-10-03,Day,2023-10-09,Day,Sri Lanka: Flood - Hambantota (Beiliaththa) - 03/10/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-10-06,Day,2023-10-06,Day,Sri Lanka: Landslide/Wet mass movement - Colombo (Dehiwala) - 06/10/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,21,21,0,,
LKA,Sri Lanka,2023,2023-10-06,Day,2023-10-06,Day,Sri Lanka: Storm - Kalutara (Mathugama and Kalutara) - 06/10/2023,2,Weather related,4,Meteorological,14,Storm,21,,8,8,8,8,
LKA,Sri Lanka,2023,2023-10-07,Day,2023-10-07,Day,Sri Lanka: Erosion - Colombo (Kesbewa) - 07/10/2023,2,Weather related,2,Climatological,6,Erosion,8,,4,4,4,4,
LKA,Sri Lanka,2023,2023-10-11,Day,2023-10-11,Day,Sri Lanka: Landslide/Wet mass movement - Nuwara Eliya (Kottmale) - 11/10/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,41,41,0,,
LKA,Sri Lanka,2023,2023-10-12,Day,2023-10-23,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Haputale) - 12/10/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,184,180,81,81,
LKA,Sri Lanka,2023,2023-10-13,Day,2023-10-15,Day,Sri Lanka: Erosion - Badulla (Bandarawela and Ella) - 13/10/2023,2,Weather related,2,Climatological,6,Erosion,8,,100,100,7,7,
LKA,Sri Lanka,2023,2023-10-14,Day,2023-10-14,Day,Sri Lanka: Flood - Kandy (Harispattuwa) - 14/10/2023,2,Weather related,3,Hydrological,10,Flood,13,,72,72,0,,
LKA,Sri Lanka,2023,2023-10-14,Day,2023-10-14,Day,Sri Lanka: Landslide/Wet mass movement - Badulla (Haldmulla) - 15/10/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,894,890,315,320,
LKA,Sri Lanka,2023,2023-10-22,Day,2023-10-22,Day,Sri Lanka: Flood - Anuradhapura (Palugaswewa) - 22/10/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,4,4,
LKA,Sri Lanka,2023,2023-11-02,Day,2023-11-02,Day,Sri Lanka: Flood - Gampaha (Minuwangoda and Aththanagalla) - 02/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,190,190,0,,
LKA,Sri Lanka,2023,2023-11-02,Day,2023-11-02,Day,Sri Lanka: Flood - Kandy (Udunuwara) - 02/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,4,4,0,,
LKA,Sri Lanka,2023,2023-11-03,Day,2023-11-03,Day,Sri Lanka: Flood - Puttalam (Puttalam) - 03/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,530,530,0,,
LKA,Sri Lanka,2023,2023-11-03,Day,2023-11-03,Day,Sri Lanka: Landslide/Wet mass movement - Moneragala (Wellawaya) - 03/11/2023,2,Weather related,3,Hydrological,11,Mass Movement,15,,17,17,0,,
LKA,Sri Lanka,2023,2023-11-04,Day,2023-11-04,Day,Sri Lanka: Flood - Gampaha (Ja Ela and Dompe) - 04/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,132,130,0,,
LKA,Sri Lanka,2023,2023-11-04,Day,2023-11-08,Day,Sri Lanka: Flood - Puttalam (Wanathavilluwa and Chilaw) - 04/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,48,48,0,,
LKA,Sri Lanka,2023,2023-11-05,Day,2023-11-05,Day,Sri Lanka: Dry mass movement - Kandy (Pathahewaheta) - 05/11/2023,1,Geophysical,1,Geophysical,2,Mass Movement,3,,19,19,0,,
LKA,Sri Lanka,2023,2023-11-05,,2023-11-05,,Sri Lanka: Flood - Badulla (Haldumulla) - 05/11/2023,2,Weather related,3,Hydrological,10,Flood,13,,8,8,8,8,
